dtype,family,maximum,minimum,missing,mode_fraction,model_utility,name,positive_gain_fold_fraction,status,unique_values,univariate_utility,definition,availability,final_selected,final_reason,correlation_clicks,correlation_carts,correlation_orders,duplicate_of,correlation,redundant_with
float32,graph,1313.3389892578125,0.0,0,0.9926324820578468,0.0,graph_cart_orders_n50_position_sum,0.0,capacity,3617,0.007839434384292451,"sum of cart graph affinity from last 50 observed events restricted to orders, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.0005711534538317752,0.0006882163106811375,0.012626423576174889,,,
float32,graph,1313.3389892578125,0.0,0,0.9926324820578468,0.0,graph_cart_orders_n50_position_max,0.0,capacity,3612,0.005857936333096098,"max of cart graph affinity from last 50 observed events restricted to orders, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.0008205241133340979,0.0005455506034465376,0.009353697901214545,,,
float32,graph,1313.3389892578125,0.0,0,0.9926324820578468,1.0521978443905185e-06,graph_cart_orders_n50_position_mean,0.3333333333333333,capacity,3632,0.0032226065522353653,"mean of cart graph affinity from last 50 observed events restricted to orders, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.0006682517930655115,0.0001318256357929378,0.005193722803651555,,,
float32,graph,190.36216735839844,0.0,0,0.996823037549634,1.4140431008012013e-05,graph_cart_orders_n50_position_std,0.3333333333333333,capacity,1501,0.01724172195967161,"std of cart graph affinity from last 50 observed events restricted to orders, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.0023346550759688195,0.0069618581066925485,0.024866165033444944,,,
float32,graph,1313.3389892578125,0.0,0,0.9926324820578468,0.0,graph_cart_orders_n50_hour_sum,0.0,capacity,3631,0.011586051719558484,"sum of cart graph affinity from last 50 observed events restricted to orders, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.0013845867740176362,0.0019205625288720364,0.01811904047249185,,,
float32,graph,1313.3389892578125,0.0,0,0.9926324820578468,0.0,graph_cart_orders_n50_hour_max,0.0,capacity,3629,0.009303851083094592,"max of cart graph affinity from last 50 observed events restricted to orders, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.0017952641012099488,0.0016410388055380586,0.014386688385520301,,,
float32,graph,1313.3389892578125,0.0,0,0.9926324820578468,0.0,graph_cart_orders_n50_hour_mean,0.0,capacity,3630,0.0039057227901804575,"mean of cart graph affinity from last 50 observed events restricted to orders, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.0008577842857030911,0.00030073617314574445,0.006216205849444042,,,
float32,graph,231.52554321289062,0.0,0,0.9967724551713673,0.0,graph_cart_orders_n50_hour_std,0.0,capacity,1527,0.01846510512550672,"std of cart graph affinity from last 50 observed events restricted to orders, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.0014298294902955688,0.007396948346261591,0.026838396120997806,,,
float32,graph,1313.3389892578125,0.0,0,0.9926324820578468,0.0,graph_cart_orders_n50_six_hours_sum,0.0,capacity,3631,0.012123391283065943,"sum of cart graph affinity from last 50 observed events restricted to orders, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.0011836502438053824,0.002933349471326258,0.01854170236214588,,,
float32,graph,1313.3389892578125,0.0,0,0.9926324820578468,0.0,graph_cart_orders_n50_six_hours_max,0.0,capacity,3630,0.00987776977929753,"max of cart graph affinity from last 50 observed events restricted to orders, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.0015868514779012357,0.0026755880345081264,0.014860680368591615,,,
float32,graph,1313.3389892578125,0.0,0,0.9926324820578468,0.0,graph_cart_orders_n50_six_hours_mean,0.0,capacity,3616,0.0034651433529766006,"mean of cart graph affinity from last 50 observed events restricted to orders, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.0006354052195536934,0.00011998121496805921,0.005609347444218022,,,
float32,graph,204.71766662597656,0.0,0,0.996887238260511,0.0,graph_cart_orders_n50_six_hours_std,0.0,capacity,1479,0.017907956726369884,"std of cart graph affinity from last 50 observed events restricted to orders, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.002500034167472823,0.007098210979490508,0.02588081669295908,,,
float32,graph,2999.599365234375,0.0,0,0.5904772836484681,0.00038463549876419675,graph_order_all_n1_uniform_sum,1.0,capacity,175646,0.012915390054477668,"sum of order graph affinity from last 1 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.019756236875471577,0.01833617232136069,0.00906485778420384,,,
float32,graph,2999.599365234375,0.0,0,0.5904772836484681,,graph_order_all_n1_uniform_max,,duplicate,175646,0.012915390054477668,"max of order graph affinity from last 1 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,duplicate,0.019756236875471577,0.01833617232136069,0.00906485778420384,graph_order_all_n1_uniform_sum,,
float32,graph,2999.599365234375,0.0,0,0.5904772836484681,,graph_order_all_n1_uniform_mean,,duplicate,175646,0.012915390054477668,"mean of order graph affinity from last 1 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,duplicate,0.019756236875471577,0.01833617232136069,0.00906485778420384,graph_order_all_n1_uniform_sum,,
float32,graph,0.0,0.0,0,1.0,,graph_order_all_n1_uniform_std,,constant,1,0.0,"std of order graph affinity from last 1 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,constant,0.0,0.0,0.0,,,
float32,graph,2999.599365234375,0.0,0,0.5904772836484681,,graph_order_all_n1_position_sum,,duplicate,175646,0.012915390054477668,"sum of order graph affinity from last 1 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,duplicate,0.019756236875471577,0.01833617232136069,0.00906485778420384,graph_order_all_n1_uniform_sum,,
float32,graph,2999.599365234375,0.0,0,0.5904772836484681,,graph_order_all_n1_position_max,,duplicate,175646,0.012915390054477668,"max of order graph affinity from last 1 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,duplicate,0.019756236875471577,0.01833617232136069,0.00906485778420384,graph_order_all_n1_uniform_sum,,
float32,graph,2999.599365234375,0.0,0,0.5904772836484681,,graph_order_all_n1_position_mean,,duplicate,175646,0.012915390054477668,"mean of order graph affinity from last 1 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,duplicate,0.019756236875471577,0.01833617232136069,0.00906485778420384,graph_order_all_n1_uniform_sum,,
float32,graph,0.0,0.0,0,1.0,,graph_order_all_n1_position_std,,constant,1,0.0,"std of order graph affinity from last 1 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,constant,0.0,0.0,0.0,,,
float32,graph,2999.599365234375,0.0,0,0.5904772836484681,,graph_order_all_n1_hour_sum,,duplicate,175646,0.012915390054477668,"sum of order graph affinity from last 1 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,duplicate,0.019756236875471577,0.01833617232136069,0.00906485778420384,graph_order_all_n1_uniform_sum,,
float32,graph,2999.599365234375,0.0,0,0.5904772836484681,,graph_order_all_n1_hour_max,,duplicate,175646,0.012915390054477668,"max of order graph affinity from last 1 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,duplicate,0.019756236875471577,0.01833617232136069,0.00906485778420384,graph_order_all_n1_uniform_sum,,
float32,graph,2999.599365234375,0.0,0,0.5904772836484681,,graph_order_all_n1_hour_mean,,duplicate,175646,0.012915390054477668,"mean of order graph affinity from last 1 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,duplicate,0.019756236875471577,0.01833617232136069,0.00906485778420384,graph_order_all_n1_uniform_sum,,
float32,graph,0.0,0.0,0,1.0,,graph_order_all_n1_hour_std,,constant,1,0.0,"std of order graph affinity from last 1 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,constant,0.0,0.0,0.0,,,
float32,graph,2999.599365234375,0.0,0,0.5904772836484681,,graph_order_all_n1_six_hours_sum,,duplicate,175646,0.012915390054477668,"sum of order graph affinity from last 1 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,duplicate,0.019756236875471577,0.01833617232136069,0.00906485778420384,graph_order_all_n1_uniform_sum,,
float32,graph,2999.599365234375,0.0,0,0.5904772836484681,,graph_order_all_n1_six_hours_max,,duplicate,175646,0.012915390054477668,"max of order graph affinity from last 1 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,duplicate,0.019756236875471577,0.01833617232136069,0.00906485778420384,graph_order_all_n1_uniform_sum,,
float32,graph,2999.599365234375,0.0,0,0.5904772836484681,,graph_order_all_n1_six_hours_mean,,duplicate,175646,0.012915390054477668,"mean of order graph affinity from last 1 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,duplicate,0.019756236875471577,0.01833617232136069,0.00906485778420384,graph_order_all_n1_uniform_sum,,
float32,graph,0.0,0.0,0,1.0,,graph_order_all_n1_six_hours_std,,constant,1,0.0,"std of order graph affinity from last 1 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,constant,0.0,0.0,0.0,,,
float32,graph,8998.7978515625,0.0,0,0.490152972784735,6.833390316682183e-05,graph_order_all_n3_uniform_sum,0.6666666666666666,capacity,228180,0.017753163079875633,"sum of order graph affinity from last 3 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.017786195093917354,0.029007264160925247,0.012120607203677206,,,
float32,graph,2999.599365234375,0.0,0,0.490152972784735,2.4923024372686674e-05,graph_order_all_n3_uniform_max,0.6666666666666666,capacity,211803,0.01689655356212165,"max of order graph affinity from last 3 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.02171411668224173,0.026634201266722096,0.011224802523134745,,,
float32,graph,2999.599365234375,0.0,0,0.490152972784735,3.295388378925346e-05,graph_order_all_n3_uniform_mean,1.0,capacity,233055,0.014400487903888282,"mean of order graph affinity from last 3 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.01998559209455538,0.02255406449506016,0.009392848909857825,,,
float32,graph,1414.024658203125,0.0,0,0.7518233974627101,1.5932890376395398e-05,graph_order_all_n3_uniform_std,0.6666666666666666,capacity,117892,0.014469965461381892,"std of order graph affinity from last 3 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.016585157763302424,0.02400181752440759,0.009351507379548958,,,
float32,graph,6852.4560546875,0.0,0,0.490152972784735,3.075736972177886e-05,graph_order_all_n3_position_sum,1.0,capacity,233679,0.017100716907215728,"sum of order graph affinity from last 3 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.01886395637741132,0.02738025956296639,0.011667072334307802,,,
float32,graph,2999.599365234375,0.0,0,0.490152972784735,7.756272587672236e-05,graph_order_all_n3_position_max,1.0,capacity,222999,0.016212946216356654,"max of order graph affinity from last 3 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.02183671259935541,0.025181734049373686,0.01079125790268168,,,
float32,graph,2999.599365234375,0.0,0,0.490152972784735,2.4518855135586983e-05,graph_order_all_n3_position_mean,1.0,capacity,235941,0.014331435606112098,"mean of order graph affinity from last 3 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.020246382003893084,0.02220025757935703,0.009411200219859469,,,
float32,graph,1488.127197265625,0.0,0,0.7351000850173051,1.4205931013839892e-05,graph_order_all_n3_position_std,0.6666666666666666,capacity,119273,0.01462408120275068,"std of order graph affinity from last 3 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.016619211603462677,0.024333335930797544,0.00943693210527525,,,
float32,graph,8989.19921875,0.0,0,0.490152972784735,6.00004176934071e-05,graph_order_all_n3_hour_sum,1.0,capacity,237749,0.018145571582584334,"sum of order graph affinity from last 3 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.018434802051510966,0.029545970893724106,0.012397166848860011,,,
float32,graph,2999.599365234375,0.0,0,0.490152972784735,4.600516043451387e-06,graph_order_all_n3_hour_max,0.6666666666666666,capacity,228027,0.017234770166897277,"max of order graph affinity from last 3 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.02235617861490696,0.027061980227601076,0.011467597061877098,,,
float32,graph,2999.599609375,0.0,0,0.490152972784735,9.688391556651223e-05,graph_order_all_n3_hour_mean,1.0,capacity,239316,0.01446613088672968,"mean of order graph affinity from last 3 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.02022346884562912,0.02265727428892068,0.00941100285915094,,,
float32,graph,1498.2359619140625,0.0,0,0.7472437467534868,0.00011620239592690431,graph_order_all_n3_hour_std,1.0,capacity,121791,0.014900948446654641,"std of order graph affinity from last 3 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.017244949910519725,0.024609195696103776,0.009656157911285894,,,
float32,graph,8997.197265625,0.0,0,0.490152972784735,4.661378360131869e-05,graph_order_all_n3_six_hours_sum,0.3333333333333333,capacity,237681,0.017995161773093793,"sum of order graph affinity from last 3 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.01817143242954623,0.029356851419261667,0.012284938507267786,,,
float32,graph,2999.599365234375,0.0,0,0.490152972784735,1.3828841525912948e-05,graph_order_all_n3_six_hours_max,0.3333333333333333,capacity,227844,0.017122864580181744,"max of order graph affinity from last 3 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.022114656873229388,0.026952116642118957,0.011376273167038532,,,
float32,graph,2999.599609375,0.0,0,0.490152972784735,2.9775995808190463e-05,graph_order_all_n3_six_hours_mean,0.6666666666666666,capacity,239520,0.0144483993554714,"mean of order graph affinity from last 3 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.02011702240454266,0.022638937475719455,0.00940835978716883,,,
float32,graph,1442.396240234375,0.0,0,0.744241877150967,8.521226190167833e-05,graph_order_all_n3_six_hours_std,1.0,capacity,123028,0.014766429815579839,"std of order graph affinity from last 3 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.01696413089518531,0.02440238112053053,0.009582170649836916,,,
float32,graph,11998.3974609375,0.0,0,0.4616517481075381,8.293763177050644e-05,graph_order_all_n5_uniform_sum,1.0,capacity,241696,0.024333246757713763,"sum of order graph affinity from last 5 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.01794834598663166,0.03809941607323784,0.018514312228465408,,,
float32,graph,2999.599365234375,0.0,0,0.4616517481075381,1.5574863808203145e-05,graph_order_all_n5_uniform_max,0.6666666666666666,capacity,221255,0.02109078417857333,"max of order graph affinity from last 5 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.021120040399265474,0.03005537798711485,0.01660361123752055,,,
float32,graph,2999.599365234375,0.0,0,0.4616517481075381,0.00016102730185965246,graph_order_all_n5_uniform_mean,1.0,capacity,247828,0.015682311732788397,"mean of order graph affinity from last 5 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.020352279459998936,0.024074370739354742,0.010707954274970137,,,
float32,graph,1468.51806640625,0.0,0,0.7185946658936642,6.706049585740014e-05,graph_order_all_n5_uniform_std,1.0,capacity,135268,0.019021965414889437,"std of order graph affinity from last 5 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.015321100179551744,0.02812231835284619,0.015088599818467345,,,
float32,graph,8352.255859375,0.0,0,0.4616517481075381,8.547107097033609e-05,graph_order_all_n5_position_sum,1.0,capacity,248233,0.02175542410131817,"sum of order graph affinity from last 5 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.01925716749489131,0.03408206286226431,0.016008480821916245,,,
float32,graph,2999.599365234375,0.0,0,0.4616517481075381,1.890451966741532e-05,graph_order_all_n5_position_max,1.0,capacity,236711,0.018550563020533796,"max of order graph affinity from last 5 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.02171537129266551,0.027350540915525905,0.013623106027682458,,,
float32,graph,2999.599365234375,0.0,0,0.4616517481075381,0.00016292640400472253,graph_order_all_n5_position_mean,1.0,capacity,250452,0.015396409574121214,"mean of order graph affinity from last 5 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.020637893643403172,0.023620531349522727,0.0104107680082068,,,
float32,graph,1488.127197265625,0.0,0,0.7048518228138199,4.482134497624487e-06,graph_order_all_n5_position_std,0.3333333333333333,capacity,136551,0.019083361289702182,"std of order graph affinity from last 5 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.01566391063823534,0.02890606198914609,0.014741919381891367,,,
float32,graph,11929.109375,0.0,0,0.4616517481075381,3.296909261706921e-06,graph_order_all_n5_hour_sum,0.6666666666666666,capacity,252447,0.024815558375020436,"sum of order graph affinity from last 5 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.018751499264345196,0.039152410869433,0.018657808646260026,,,
float32,graph,2999.599365234375,0.0,0,0.4616517481075381,6.923392823373013e-05,graph_order_all_n5_hour_max,1.0,capacity,242607,0.021280545864684006,"max of order graph affinity from last 5 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.022013659427366168,0.030713686261196967,0.016441790072647164,,,
float32,graph,2999.599609375,0.0,0,0.4616517481075381,5.349274563260929e-05,graph_order_all_n5_hour_mean,0.6666666666666666,capacity,254165,0.015809688958220082,"mean of order graph affinity from last 5 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.02072995522101618,0.02459952555124997,0.010594726284572458,,,
float32,graph,1498.2359619140625,0.0,0,0.7146122763432053,6.012965509652539e-06,graph_order_all_n5_hour_std,0.6666666666666666,capacity,138938,0.019526374565688332,"std of order graph affinity from last 5 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.016089295378829856,0.029067200161371265,0.015328808298989945,,,
float32,graph,11986.7646484375,0.0,0,0.4616517481075381,0.00011161177350566119,graph_order_all_n5_six_hours_sum,1.0,capacity,252379,0.024643126012697265,"sum of order graph affinity from last 5 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.018354718755567104,0.038666448354744136,0.01867953271786219,,,
float32,graph,2999.599365234375,0.0,0,0.4616517481075381,4.166380660931336e-05,graph_order_all_n5_six_hours_max,1.0,capacity,242441,0.0213182462130291,"max of order graph affinity from last 5 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.021658738898756108,0.030511942348406106,0.016664649364386094,,,
float32,graph,2999.599609375,0.0,0,0.4616517481075381,2.9743207998937538e-05,graph_order_all_n5_six_hours_mean,0.6666666666666666,capacity,254465,0.01582089426616904,"mean of order graph affinity from last 5 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.0206070014190268,0.024534220280163065,0.010666546733695737,,,
float32,graph,1468.326416015625,0.0,0,0.7112621665210802,4.6817972029896666e-05,graph_order_all_n5_six_hours_std,1.0,capacity,140350,0.0193591670660717,"std of order graph affinity from last 5 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.015709442760765396,0.02869232338347161,0.015300876291589462,,,
float32,graph,23996.794921875,0.0,0,0.43625939421765597,5.2511980174162544e-05,graph_order_all_n10_uniform_sum,1.0,capacity,253492,0.029509373052232547,"sum of order graph affinity from last 10 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.017690857784979926,0.04467039195922914,0.023898616143276357,,,
float32,graph,2999.599365234375,0.0,0,0.43625939421765597,3.995703323170187e-05,graph_order_all_n10_uniform_max,1.0,capacity,229474,0.02571424310330799,"max of order graph affinity from last 10 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.020923847755867527,0.03490882187978668,0.021915352939642054,,,
float32,graph,2999.599365234375,0.0,0,0.43625939421765597,7.55779062414611e-05,graph_order_all_n10_uniform_mean,1.0,capacity,260390,0.01581042204666962,"mean of order graph affinity from last 10 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.020782568754441545,0.024305642967173004,0.010734120468455944,,,
float32,graph,1414.024658203125,0.0,0,0.6924338489493457,2.563336194800961e-05,graph_order_all_n10_uniform_std,0.3333333333333333,capacity,147994,0.024321185346183362,"std of order graph affinity from last 10 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.015397543608883844,0.03198814532747078,0.021974978978422908,,,
float32,graph,11112.826171875,0.0,0,0.43625939421765597,0.00013257941070658546,graph_order_all_n10_position_sum,0.6666666666666666,capacity,260874,0.02603347901382873,"sum of order graph affinity from last 10 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.019613942215515545,0.03982073114900434,0.020209775745959793,,,
float32,graph,2999.599365234375,0.0,0,0.43625939421765597,1.0887424140113563e-05,graph_order_all_n10_position_max,1.0,capacity,248894,0.020861223521519808,"max of order graph affinity from last 10 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.021865929742076323,0.02976395452571612,0.016242406982662237,,,
float32,graph,2999.599365234375,0.0,0,0.43625939421765597,4.9440430197353016e-05,graph_order_all_n10_position_mean,1.0,capacity,263336,0.015697401384697347,"mean of order graph affinity from last 10 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.021066461376103907,0.02407621915395493,0.010613149168167465,,,
float32,graph,1492.8717041015625,0.0,0,0.6792337936978248,5.284055275898548e-05,graph_order_all_n10_position_std,1.0,capacity,149696,0.02425970414115313,"std of order graph affinity from last 10 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.015809311114961356,0.03297350759170623,0.021311201253575208,,,
float32,graph,22763.388671875,0.0,0,0.43625939421765597,4.628092039622877e-05,graph_order_all_n10_hour_sum,1.0,capacity,265402,0.030491418239258033,"sum of order graph affinity from last 10 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.01901541232740624,0.04652075593274125,0.02438941704449173,,,
float32,graph,2999.599365234375,0.0,0,0.43625939421765597,9.590476144951608e-06,graph_order_all_n10_hour_max,0.6666666666666666,capacity,255594,0.026310601102638137,"max of order graph affinity from last 10 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.02263619908262299,0.03621072728111475,0.021972938350069023,,,
float32,graph,2999.599609375,0.0,0,0.43625939421765597,7.352536011920483e-05,graph_order_all_n10_hour_mean,1.0,capacity,267028,0.016354076927066547,"mean of order graph affinity from last 10 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.021364302248931544,0.025653462027125394,0.010869346823392962,,,
float32,graph,1498.2359619140625,0.0,0,0.6888814096141537,1.4076201437583431e-05,graph_order_all_n10_hour_std,0.6666666666666666,capacity,152027,0.025621450063719173,"std of order graph affinity from last 10 observed events restricted to all, with hour weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.016698040875974544,0.03458394294988649,0.02262743848525962,,,
float32,graph,23786.578125,0.0,0,0.43625939421765597,0.00014880867642342175,graph_order_all_n10_six_hours_sum,0.6666666666666666,capacity,265335,0.030102313377408128,"sum of order graph affinity from last 10 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.018292045833356967,0.04562848135204894,0.02430760731409625,,,
float32,graph,2999.599365234375,0.0,0,0.43625939421765597,4.160601959597134e-05,graph_order_all_n10_six_hours_max,1.0,capacity,255433,0.026361536477985146,"max of order graph affinity from last 10 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.021910095159915814,0.035909273218425554,0.022329574994109834,,,
float32,graph,2999.599609375,0.0,0,0.43625939421765597,3.5404073863121405e-05,graph_order_all_n10_six_hours_mean,1.0,capacity,267366,0.01622322195889503,"mean of order graph affinity from last 10 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.021209186498371863,0.02538961739270303,0.010809030152078222,,,
float32,graph,1442.396240234375,0.0,0,0.6854418078920183,4.170530669459447e-05,graph_order_all_n10_six_hours_std,0.6666666666666666,capacity,153490,0.025099376126955616,"std of order graph affinity from last 10 observed events restricted to all, with six_hours weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.0160206526155077,0.033548866010930094,0.0223877517702097,,,
float32,graph,33015.59765625,0.0,0,0.4247577395902438,0.0001660011156359017,graph_order_all_n20_uniform_sum,1.0,capacity,258992,0.026972700530348302,"sum of order graph affinity from last 20 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.014833402411756878,0.04172723319188807,0.021618650552676994,,,
float32,graph,2999.599365234375,0.0,0,0.4247577395902438,2.0228992637094073e-05,graph_order_all_n20_uniform_max,1.0,capacity,233236,0.026103467513617744,"max of order graph affinity from last 20 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.019931432032462237,0.03488351965131468,0.022742114024961863,,,
float32,graph,2999.599365234375,0.0,0,0.4247577395902438,0.00023166023564485878,graph_order_all_n20_uniform_mean,1.0,capacity,266102,0.015496305166512219,"mean of order graph affinity from last 20 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.020626220527303247,0.024621048758344644,0.010078947477130836,,,
float32,graph,1491.1767578125,0.0,0,0.6809010667045386,5.607829293859251e-06,graph_order_all_n20_uniform_std,0.6666666666666666,capacity,153762,0.023856738495814114,"std of order graph affinity from last 20 observed events restricted to all, with uniform weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.014394066264739165,0.031207181516360944,0.021758629024053195,,,
float32,graph,12844.7587890625,0.0,0,0.4247577395902438,5.3794750970120995e-05,graph_order_all_n20_position_sum,1.0,redundant,266681,0.02620882282391415,"sum of order graph affinity from last 20 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,redundant,0.01862724221300442,0.0404689654193884,0.020342348294661975,,0.9988242978350542,source_order_score
float32,graph,2999.599365234375,0.0,0,0.4247577395902438,1.4532325811928922e-05,graph_order_all_n20_position_max,0.6666666666666666,capacity,254479,0.021061918888666136,"max of order graph affinity from last 20 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.021583388471499904,0.02975520555655917,0.01662836395758066,,,
float32,graph,2999.599365234375,0.0,0,0.4247577395902438,2.8060100591129602e-05,graph_order_all_n20_position_mean,1.0,capacity,269414,0.015523383352412316,"mean of order graph affinity from last 20 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.021006453039663545,0.02428581128360239,0.010228324438942076,,,
float32,graph,1488.127197265625,0.0,0,0.6677418664508485,2.4408181947622616e-06,graph_order_all_n20_position_std,0.6666666666666666,capacity,155870,0.02418430078917305,"std of order graph affinity from last 20 observed events restricted to all, with position weights; missing edges zero",fixed historical cutoff and observed prefix,False,capacity,0.014954905073733931,0.03248888725149646,0.0215702401772512,,,
